name,address,city,lat,lng,place_id,rating,class,type
Providence Market,1625 East Jefferson Street,Seattle,47.6060136,-122.3105001,ChIJCbSXPMRqkFQR_SGPt7OyknA,3.7,supermarket,
Seven Star Mini Mart,1917 South Jackson Street,Seattle,47.5989313,-122.3068405,ChIJxW9_ZepqkFQRVILygDbJWGE,4.5,supermarket,
Semiras Grocery Store,2601 East Yesler Way,Seattle,47.6015664,-122.2987736,ChIJrQsCF-hqkFQRvtYVPsnwidk,4.8,supermarket,
West Seattle Branch - The Seattle Public Library,2306 42nd Avenue Southwest,Seattle,47.5826887,-122.3846956,ChIJ3VcWbG9AkFQR-NsDgadjWO4,4.1,library,
Delridge Branch - The Seattle Public Library,5423 Delridge Way Southwest,Seattle,47.5531615,-122.3633638,ChIJ3aIMp6lBkFQRoIT0hrJlwwk,4.2,library,
High Point Branch - The Seattle Public Library,3411 Southwest Raymond Street,Seattle,47.5480634,-122.3758752,ChIJyyxAAAVBkFQRIwwgKaMThyA,4.3,library,
Southwest Branch - The Seattle Public Library,9010 35th Avenue Southwest,Seattle,47.5224353,-122.3762737,ChIJ55fLWVtBkFQRSHJ8COerwKA,4.5,library,
Magnolia Branch - The Seattle Public Library,2801 34th Avenue West,Seattle,47.645323,-122.4014357,ChIJVwuub4YVkFQRgmCNdfT17B4,4.4,library,
West Seattle Natural Medicine,3256 California Avenue Southwest,Seattle,47.57398,-122.3865724,ChIJwX4DEV5AkFQRFik_mXgWxZk,3.8,hospital,
Swedish West Seattle Primary Care,3400 California Avenue Southwest #300,Seattle,47.572901,-122.386411,ChIJBbR9W15AkFQR_rMzbQrKqSo,3.3,hospital,
ZOOM+Care,2301 2nd Avenue,Seattle,47.6139967,-122.3458911,ChIJCwh3y00VkFQR4Kuk0G3FWgc,4.5,hospital,
Visions Northwest,1315 4th Avenue,Seattle,47.6085893,-122.3354827,ChIJP3GQ7bNqkFQRUJv6jqfiHCc,3.2,hospital,
Seattle Stem Cell Center,309A West Republican Street,Seattle,47.623036,-122.361202,ChIJ-7QZMUMVkFQRnDSJcU2M80I,5,hospital,
Kaiser Permanente Downtown Seattle Medical Center,1420 5th Avenue #375,Seattle,47.6106555,-122.3348011,ChIJ3bW1i7RqkFQRQ2SbjMh3RDQ,4,hospital,
Medical Dental Building,509 Olive Way,Seattle,47.612697,-122.3367849,ChIJCyC-0E0RkFQRTX-0atYMaDs,5,hospital,
Facial Surgery Center of Seattle,509 Olive Way #1331,Seattle,47.6127103,-122.3366522,ChIJrdhDMksVkFQRlRJXgtraLVw,4.4,hospital,
Psychiatry Resident Clinic at Harborview,325 9th Avenue,Seattle,47.6038212,-122.3241757,ChIJaTnQtrlqkFQRXUhp3eUhg8c,5,hospital,
Madison Clinic / 2 West Clinic,325 9th Avenue,Seattle,47.6038212,-122.3241757,ChIJaTnQtrlqkFQRNBnkq2ShSRc,5,hospital,
Harborview Amb. Bay,899 Jefferson Street,Seattle,47.6046421,-122.3241072,ChIJF4d2MrhqkFQRUEyIT3cFhD0,4,hospital,
Immediate Clinic Queen Anne,610 1st Avenue North,Seattle,47.625017,-122.354457,ChIJpZ3C10MVkFQRBVXqSRvgATk,4.2,hospital,
Virginia Mason's Buck Pavilion,1100 9th Avenue,Seattle,47.6094389,-122.3279904,ChIJqaBfC7ZqkFQRsVzsQtwJlvg,5,hospital,
Emerald City Medical Arts,16 Roy Street,Seattle,47.625595,-122.356028,ChIJ04rJKkIVkFQRNwFUN1w19MU,4.4,hospital,
Virginia Mason Hospital: Buck Pavilion,1100 9th Avenue,Seattle,47.6094749,-122.3279078,ChIJDx98C7ZqkFQRGOu3Q-zvFUQ,3.5,hospital,
Surgery Department at Virginia Mason,1100 9th Avenue,Seattle,47.6094749,-122.3279078,ChIJ7TVIC7ZqkFQRqaopdUR3SDE,5,hospital,
Virginia Mason Hospital Buck Pavilion,1100 9th Avenue,Seattle,47.6094258,-122.3278062,ChIJvf9hDLZqkFQRf73nNJs4Ubw,5,hospital,
Virginia Mason Hospital and Seattle Medical Center,1100 9th Avenue,Seattle,47.6100359,-122.327796,ChIJx3kMjY8NkFQR9nFRWgZ3Ypc,4.1,hospital,
Virginia Mason Hospital & Seattle Medical Center​,1100 Seneca Street,Seattle,47.6100079,-122.327633,ChIJ7TVIC7ZqkFQR9i9t7_vnesU,4.5,hospital,
Bartell Drugs Admiral Way Store,2345 42nd Avenue Southwest,Seattle,47.5820028,-122.3853489,ChIJ8zRHXm9AkFQRQsg1zBs0Tf8,4,pharmacy,
Safeway Pharmacy,2622 California Avenue Southwest,Seattle,47.5795731,-122.3860369,ChIJ4cFK_GVAkFQRZnY6i8vjIOs,2.5,pharmacy,
QFC Pharmacy,4550 42nd Avenue Southwest,Seattle,47.5613062,-122.3850963,ChIJu44roflAkFQRrm_thKoUaqo,4,pharmacy,
Bartell Drugs Corporate Office,4025 Delridge Way Southwest,Seattle,47.568042,-122.3634002,ChIJP6KaAclBkFQRC2fOy1o-23c,3.6,pharmacy,
Pharmaca Integrative Pharmacy,4707 California Avenue Southwest,Seattle,47.5609112,-122.3872779,ChIJw6HGf_lAkFQR2vFXfYxEBmo,4.1,pharmacy,
Bartell Drugs,4706 42nd Ave SW,Seattle,47.5608129,-122.3847524,ChIJpWppE_lAkFQRzs4xx2o216Q,3.4,pharmacy,
"Donna Miles, RPh",WA 98101,Seattle,47.6107666,-122.3426363,ChIJJTDtzbJqkFQRrBhN6pqW6p4,4,pharmacy,
Costco Pharmacy,4401 4th Avenue South,Seattle,47.565393,-122.3303284,ChIJf0C7es5BkFQRdT2E-H5wRAI,3.3,pharmacy,
CVS Pharmacy,1401 2nd Avenue,Seattle,47.608313,-122.3384726,ChIJMTJ2s7NqkFQRLC7qXjL31P4,3.9,pharmacy,
United States Postal Service,2721 Southwest Trenton Street,Seattle,47.5240893,-122.3671603,ChIJb3ggmmdBkFQRPwzmnWd2mJw,2.3,post_office,
Lafayette Elementary School,2645 California Avenue Southwest,Seattle,47.5800103,-122.3874364,ChIJW7bXeGZAkFQRkqPCGPiOXrg,4,school,
Neighborcare Health at West Seattle High School,3000 California Avenue Southwest,Seattle,47.5769174,-122.3845983,ChIJ63szCmdAkFQRsYqY-Rw_gKI,,school,
West Seattle High School,3000 California Avenue Southwest,Seattle,47.5765754,-122.3845971,ChIJ-WczCmdAkFQRo6wGdE4XrL8,2.7,school,
James Madison Junior High School,,Seattle,47.5731537,-122.38985,ChIJpW4D0F9AkFQRkdouaLDUxQ4,5,school,
Madison Middle School,3429 45th Avenue Southwest,Seattle,47.5725308,-122.3907689,ChIJMQmfxV9AkFQRokDRxEjIWnw,4.5,school,
Schmitz Park Elementary School,5000 Southwest Spokane Street,Seattle,47.5726105,-122.3967054,ChIJEcWmwopAkFQRHrSLx5kD3AM,4.2,school,
Alki Elementary School,3010 59th Avenue Southwest,Seattle,47.5773358,-122.4078267,ChIJRwyKzIhAkFQRWXLjj-jsAJ4,3.8,school,
Genesee Hill Elementary School,5013 Southwest Dakota Street,Seattle,47.5666438,-122.3963257,ChIJFz0zbvFAkFQRFUHWfpFNddc,5,school,
Seattle Lutheran High School,4100 Southwest Genesee Street,Seattle,47.5649137,-122.3844869,ChIJGcXe8PdAkFQRkzHodU0Rlno,5,school,
Cooper-Boren Elementary School,,Seattle,47.5639873,-122.3629047,ChIJaz_Od1JAkFQRSrHJOcJX2bg,,school,
FIT BAR Superfood Cafe,2222 California Avenue Southwest,Seattle,47.5832576,-122.3859764,ChIJ48jYd29AkFQRKNlF6uap7Uw,3.9,cafe,
Admiral Bird,2600 California Avenue Southwest,Seattle,47.5810406,-122.3862548,ChIJZ6ri5WVAkFQRsy4ruy3Zlpg,4.5,cafe,
Organic Coffee HOuse,2206B California Avenue Southwest,Seattle,47.5837094,-122.38627,ChIJH782mm9AkFQRpDmatc7Kl54,,cafe,
Caffè Fiore,2206b California Avenue Southwest,Seattle,47.5837105,-122.3861852,ChIJm1Irmm9AkFQRuaAaXtowz1Y,4.7,cafe,
Starbucks,4101 Southwest Admiral Way,Seattle,47.5809764,-122.3840707,ChIJV7dqq2hAkFQREYtp2u19qcc,4.3,cafe,
Starbucks,2622 California Avenue Southwest,Seattle,47.580177,-122.386071,ChIJo72GdGZAkFQRoxBqamU6JY8,3.8,cafe,
Freshy's,2735 California Avenue Southwest # 120,Seattle,47.5782708,-122.387056,ChIJof978GZAkFQRXl2JboW7txQ,4.6,cafe,
McDonald's,3003 California Avenue Southwest,Seattle,47.5766542,-122.3870087,ChIJi4WVOmdAkFQRBH7LsgbKc6g,3.3,cafe,
Moondrop Coffee & Tea,1619 Harbor Avenue Southwest,Seattle,47.5891154,-122.3814214,ChIJ3Wl7XHJAkFQR2ckiyajwlEM,4.5,cafe,
West Bay Espresso,2255 Harbor Avenue Southwest,Seattle,47.5833093,-122.3746262,ChIJ9zfSkWtAkFQR9wgRaAA9rFw,4.5,cafe,
Meeples Games,3727 California Avenue Southwest #2b,Seattle,47.5704624,-122.3870572,ChIJiXtXPF9AkFQR_dOza81in-c,4.8,cafe,
Olympia Coffee Roasting,3840 California Avenue Southwest,Seattle,47.5693717,-122.3865773,ChIJH6AqtVhAkFQR91aNoeZf6eg,4.8,cafe,
Ampersand Cafe on Alki,2530 Alki Avenue Southwest,Seattle,47.5804959,-122.4066686,ChIJRSDVyIdAkFQRLQH_NCyXQhw,4.4,cafe,
Shack Coffee,2920 Southwest Avalon Way,Seattle,47.5704224,-122.3709225,ChIJh9vaNEVAkFQRCAEO4keOfmw,4.7,cafe,
Alki Cafe,2726 Alki Avenue Southwest,Seattle,47.579035,-122.4104409,ChIJO6C0CYZAkFQRsuPIp47ZDIE,3.9,cafe,
Starbucks,2742 Alki Avenue Southwest,Seattle,47.5788072,-122.4111467,ChIJb-Ht44VAkFQRvm2NpRw9lSY,4.4,cafe,
Top Pot Doughnuts,2758 Alki Avenue Southwest,Seattle,47.5787474,-122.4114929,ChIJAWC574VAkFQRNr-5qKEp5vw,4.4,cafe,
Hotwire Online Coffeehouse,4410 California Avenue Southwest,Seattle,47.5643689,-122.386571,ChIJddAEgvdAkFQROY7wAGaswyY,4.4,cafe,
West Seattle Brewing Co. (Mothership),4415 Fauntleroy Way Southwest,Seattle,47.5643375,-122.3776703,ChIJP1mMqVdAkFQR9pRTZBev4Ao,4.3,cafe,
Red Cup Espresso,4451 California Avenue Southwest,Seattle,47.5632274,-122.3870411,ChIJQ5Ph2vlAkFQRpwrURvzIu1c,4.8,cafe,
Starbucks,4408 Fauntleroy Way SW,Seattle,47.5642834,-122.3770561,ChIJ4zC6AVdAkFQRMXTMUzdz-so,3.9,cafe,
Realfine Coffee,4480 Fauntleroy Way Southwest,Seattle,47.563412,-122.378203,ChIJp45ESVZAkFQRR7j8jwyTSrw,4.9,cafe,
Chelan Cafe,3527 Chelan Avenue Southwest,Seattle,47.5718316,-122.3615803,ChIJSQ3hHUZAkFQRilQStXap7Jk,4.3,cafe,
Time Out,1671 SW Landis St,Seattle,47.5805118,-122.3568218,ChIJAQAAACRAkFQR__LNhlYFzSc,2,cafe,
Uptown Espresso and Gameporium,3845 Delridge Way Southwest,Seattle,47.568767,-122.363785,ChIJIapUPU9AkFQRehBYeLrDCPs,4.7,cafe,
Starbucks,4100 Southwest Alaska Street,Seattle,47.5615254,-122.3848928,ChIJ4-nxDvlAkFQR8LhFyCDRtX4,4.4,cafe,
Easy Street Records & Cafe,4559 California Avenue Southwest,Seattle,47.5612418,-122.3870173,ChIJEw2sg_lAkFQR25Oh_sq8qRY,4.6,cafe,
Cupcake Royale - West Seattle,4556 California Avenue Southwest,Seattle,47.5612358,-122.3865728,ChIJ55Uxg_lAkFQRUikifgWb4jY,4,cafe,
Starbucks,4233 SW Alaska St,Seattle,47.560931,-122.3865679,ChIJD2EGeflAkFQR1jaJsTvKMhU,4.3,cafe,
A la Mode Pies,4225 Southwest Alaska Street,Seattle,47.5607791,-122.3863434,ChIJAQBAcPlAkFQRX7xhqhBjTZU,4.5,cafe,
Bakery Nouveau,4737 California Avenue Southwest,Seattle,47.5599865,-122.3869912,ChIJqT0Y3PtAkFQRD5Jy6uRQebI,4.7,cafe,
Sound & Fog,4735 40th Avenue Southwest,Seattle,47.5600989,-122.3830097,ChIJhQFcuv5AkFQRy-JJj5aQ2y8,4.8,cafe,
Starbucks,4754 42nd Avenue Southwest,Seattle,47.5597634,-122.3853139,ChIJI3AmW_lAkFQRSWW9zPcmQ4Y,3.2,cafe,
Uptown Espresso,4301 Southwest Edmunds Street,Seattle,47.559154,-122.3875599,ChIJ79PR7vtAkFQRyUPajcsAgZw,4.5,cafe,
Starbucks Technical Center,1021 Southwest Klickitat Way # 104,Seattle,47.5705237,-122.3490549,ChIJlyPrKjRAkFQR71zJz0qrWFQ,1.6,cafe,
Pearls Tea & Coffee,4800 Delridge Way Southwest,Seattle,47.5591634,-122.3626741,ChIJTc6pwqxBkFQRNoc5nTHhXnQ,4.2,cafe,
C & P Coffee Company,5612 California Avenue Southwest,Seattle,47.55166,-122.386687,ChIJ2xUKRx1BkFQRX-L-sii7kNM,4.8,cafe,
The Daily Dose,5214 Delridge Way Southwest,Seattle,47.5544757,-122.3627824,ChIJJ7csXKlBkFQRX7F663RC9fk,4.9,cafe,
Side By Side Ventures,2701 Utah Avenue South,Seattle,47.5787,-122.335918,ChIJFUtRqyhAkFQRFL7XXrOUtWg,,cafe,
Starbucks,First Floor Lobby,Seattle,47.5808063,-122.335363,ChIJ5bvVCydAkFQR55l3AA-slWE,4.2,cafe,
Starbucks Reserve Sodo,2401 Utah Avenue South,Seattle,47.5812151,-122.3353118,ChIJVVVVEiZAkFQRWCj0zNoHv0Y,4.3,cafe,
Starbucks Reserve Sodo,2401 Utah Avenue South,Seattle,47.5812151,-122.3353118,ChIJVVVVEiZAkFQRN1fMJw2e63k,4.7,cafe,
Blazing Bagels,1911 1st Avenue South,Seattle,47.585631,-122.334667,ChIJyRt2TSdAkFQRVO9V3SIUkq8,4.3,cafe,
Macrina Bakery & Cafe,1943 1st Avenue South,Seattle,47.584641,-122.334441,ChIJjzkUPydAkFQRkRljLROV74Q,4.4,cafe,
Cafe Con Leche,2901 1st Avenue South,Seattle,47.5775355,-122.334701,ChIJp8KOJy9AkFQRfFE3XFYgfP0,4.4,cafe,
Amenity Services,1721 1st Avenue South,Seattle,47.5875547,-122.3347336,ChIJJxKCPJ5qkFQRVo6Dmeyfxp4,,cafe,
Pho Cyclo Cafe,2414 1st Ave S,Seattle,47.5813089,-122.3340058,ChIJm_DsOiZAkFQRZwZ-j2gHOrc,4.1,cafe,
Starbucks,1962 1st Avenue South,Seattle,47.5842004,-122.3338991,ChIJMSo3EydAkFQR1F-LteA1Sso,4.2,cafe,
On Safari Espresso Bar,206.932.9497,Seattle,47.5897801,-122.3347497,ChIJfaJuop9qkFQRaYcHchtXcpw,3.6,cafe,
Krispy Kreme Doughnuts,1900 1st Avenue South,Seattle,47.5857265,-122.3335567,ChIJ_yRuVidAkFQRF2IW-bPwqIs,4.2,cafe,
Ganon's Castle,Occidental Avenue South,Seattle,47.5860843,-122.333276,ChIJl1zH_Z1qkFQRvGoSPCRaaxQ,4.7,cafe,
Coffee Lavazza Distribution,126 South Spokane Street,Seattle,47.571995,-122.3328811,ChIJETCXci1AkFQRL4GfI9ZnsDQ,,cafe,
Starbucks,6501 California Ave SW,Seattle,47.5446769,-122.387478,ChIJrxaZdhlBkFQRk-hWRsy4sWA,4.1,cafe,
Barnes & Watson Fine Teas,270 South Hanford Street # 211,Seattle,47.5765449,-122.3304661,ChIJC1oyUSlAkFQRhBwG8bdO0Ts,5,cafe,
Commuter Comforts Cafe,801 Alaskan Way,Seattle,47.6027078,-122.3383181,ChIJsxrv6K9qkFQRYbm8FEaYM8I,3.7,cafe,
Waterfront Creamery,801 Alaskan Way,Seattle,47.6028282,-122.3383417,ChIJB3rdxq9qkFQRDLvZ0rk9QaM,5,cafe,
McDonald's,2401 4th Avenue South,Seattle,47.5814399,-122.3295237,ChIJ7-dbvk4VkFQRFvW4_iWdA70,3.4,cafe,
Lady Bug Espresso,2901 4th Avenue South,Seattle,47.5775253,-122.3297654,ChIJdax5aylAkFQRFLs33fTGT24,2.7,cafe,
Starbucks,102,Seattle,47.6047811,-122.3399602,ChIJyQoRJK5qkFQRXy9CylEgEno,3.4,cafe,
Cherry Street Coffee House,528 1st Avenue South,Seattle,47.59751,-122.3336866,ChIJY61ehqRqkFQRWE4qQd0ZG-c,4.1,cafe,
Safeway,2622 California Avenue Southwest,Seattle,47.580117,-122.3863194,ChIJ4cFK_GVAkFQR6MF5RJxCfqg,4.1,supermarket,
La Conasupo Restaurant and Market,8532 Greenwood Avenue North,Seattle,47.6911153,-122.3550028,ChIJEXwhzyEUkFQR5EDgPkvVBjQ,4.2,supermarket,
Grocery Outlet Bargain Market,13201 Aurora Avenue North,Seattle,47.7248325,-122.3469604,ChIJ7SJU0zYRkFQRH5MgwYaJv5M,4,supermarket,
Whole Foods Market,1026 Northeast 64th Street,Seattle,47.675198,-122.316275,ChIJA3kY6m8UkFQR-CIE8erfUqs,4.1,supermarket,
Green Market,6400 24th Avenue Northwest,Seattle,47.6757812,-122.3872049,ChIJKyKrXNAVkFQR4WjbziuZeKM,4.2,supermarket,
Trader Joe's,4609 14th Avenue Northwest,Seattle,47.6628098,-122.3745481,ChIJ5-rfX7cVkFQR3R_VXqCAFys,4.5,supermarket,
Trader Joe's,1201 North 175th Street,Shoreline,47.7548604,-122.3437316,ChIJ5dJ2pO8QkFQR3j7Ijs2yCu8,4.7,supermarket,
Greenwood Branch - The Seattle Public Library,8016 Greenwood Avenue North,Seattle,47.6874519,-122.3547574,ChIJ7eJjtyMUkFQRlrk_dVTDvxk,4.5,library,
Northgate Branch - The Seattle Public Library,10548 5th Avenue Northeast,Seattle,47.7059519,-122.3230063,ChIJdX-1BlYRkFQR1K4KC7eEyMs,4.3,library,
Green Lake Branch - The Seattle Public Library,7364 East Green Lake Drive North,Seattle,47.6814942,-122.3266587,ChIJW9bFKm0UkFQRjhwcbPmMTXQ,4.2,library,
Broadview Branch - The Seattle Public Library,12755 Greenwood Avenue North,Seattle,47.7229573,-122.356098,ChIJX0u_yswWkFQRqO8xruCDflA,4.4,library,
Wallingford Branch - The Seattle Public Library,1501 North 45th Street,Seattle,47.6611801,-122.3389307,ChIJxZL2KlcUkFQRvMj-zXRI3H0,4.4,library,
University Branch - The Seattle Public Library,5009 Roosevelt Way Northeast,Seattle,47.6652442,-122.3178828,ChIJVZZq9mAUkFQRRAHfUiu_sc0,4.3,library,
Ballard Branch - The Seattle Public Library,5614 22nd Avenue Northwest,Seattle,47.6698096,-122.3842709,ChIJqci788UVkFQREdTIYKi-mYs,4.3,library,
Lake City Branch - The Seattle Public Library,12501 28th Avenue Northeast,Seattle,47.719716,-122.298113,ChIJhWb17mQRkFQRNqp3mBpKXrQ,4.2,library,
Northeast Branch - The Seattle Public Library,6801 35th Avenue Northeast,Seattle,47.6780009,-122.2906962,ChIJK8hUloYTkFQRyiMM-7TC7Ho,4.4,library,
Northwest Outpatient Medical Center,10330 Meridian Avenue North,Seattle,47.7045735,-122.3324113,ChIJ5XDdK6sWkFQR522X0vXYa4Y,5,hospital,
Anderson Medical Specialty Associates,2150 North 107th Street #400,Seattle,47.7074459,-122.3317103,ChIJN0BXg1QRkFQRJI0R33_VQGg,5,hospital,
Planned Parenthood - Northgate Health Center,2111 North Northgate Way,Seattle,47.7084125,-122.3333013,ChIJZVvcC1MRkFQRJiaY-aJijW8,3.3,hospital,
Northwest Hospital & Medical Center,1550 North 115th Street,Seattle,47.7141785,-122.336878,ChIJI1Wxyk0RkFQRyQVF43TiAgs,3.2,hospital,
UW Hernia Center,1550 North 115th Street,Seattle,47.7146036,-122.3372047,ChIJQeGtM0wRkFQRjxYztPxIvAw,5,hospital,
Ballard Pediatric Clinic,7554 15th Avenue Northwest,Seattle,47.6847803,-122.3765106,ChIJH2EmtCsUkFQR3tmie56hi7o,4.9,hospital,
Swedish Primary Care Greenlake,7210 Roosevelt Way Northeast,Seattle,47.681259,-122.317114,ChIJq3pEa9NqkFQRIxQoLt-scuA,3.8,hospital,
Elevated Natural Health,12000 15th Avenue Northeast Suite C,Seattle,47.7160344,-122.3122296,ChIJEerXpl0RkFQRDOjfwBQDzlA,5,hospital,
Planned Parenthood - Roosevelt Health Center,5020 Roosevelt Way Northeast Unit 1,Seattle,47.6656063,-122.3172158,ChIJ34vP-2AUkFQRfX000CN_DRM,3.9,hospital,
Swedish Ballard Primary Care,5350 Tallman Avenue Northwest #301,Seattle,47.6683269,-122.3809373,ChIJbbb5mMgVkFQRtrZlapgX-lc,4,hospital,
ZOOM+Care,2038 Northwest Market Street,Seattle,47.6689441,-122.3838703,ChIJq-7FCcYVkFQRday_s9KCM9U,4.8,hospital,
Pediatric Care Center at UWMC-Roosevelt,4th Floor,Seattle,47.65887,-122.31837,ChIJF4gRCfd5CEER2R8euiu_qGo,5,hospital,
General Internal Medicine Center at UWMC-Roosevelt,3rd floor,Seattle,47.658839,-122.318284,ChIJtZRBUPQUkFQRZdmRDl51ZMk,5,hospital,
University Of Washington Roosevelt Clinic,4245 Roosevelt Way Northeast,Seattle,47.6588389,-122.3182835,ChIJtZRBUPQUkFQRrha7Mf1oh6M,4.2,hospital,
Weight Loss Management Center at UWMC-Roosevelt,4225 Roosevelt Way Northeast,Seattle,47.6581846,-122.3183226,ChIJIwGFQfQUkFQRcdVqKMfmQOo,5,hospital,
Seattle Children's Autism Center,4909 25th Avenue Northeast,Seattle,47.6646934,-122.3023209,ChIJRW4ofYgUkFQRxi35AvCwS4s,4.2,hospital,
Safeway Pharmacy,8704 Greenwood Avenue North,Seattle,47.6928402,-122.3551479,ChIJPzcCkh8UkFQR25Z8sY8GkkM,3,pharmacy,
Fred Meyer Pharmacy,100 Northwest 85th Street,Seattle,47.6919353,-122.3586592,ChIJjSf5ACEUkFQRnphoHSUvCLs,4,pharmacy,
SEATTLE TREES COLLECTIVE LLC,10532 Greenwood Avenue North,Seattle,47.7060764,-122.355077,ChIJS2JhsLoWkFQRDD7Tkx1crvE,5,pharmacy,
Neighborcare Health at Meridian (Medical and Dental),10521 Meridian Avenue North,Seattle,47.7059505,-122.3347331,ChIJVdupRasWkFQR0-sIf8WxRfU,3.7,pharmacy,
Lowry's Prescriptions,10330 Meridian Avenue North # 180,Seattle,47.7045922,-122.3325306,ChIJ5XDdK6sWkFQRdV1V1Op4tXY,3.2,pharmacy,
QFC Pharmacy,9999 Holman Road Northwest,Seattle,47.7018883,-122.3637646,ChIJaUfE5qIWkFQRjszA_hdj5tc,4.8,pharmacy,
Northwest Prescriptions & Medical Supply,1536 North 115th Street #100,Seattle,47.7127109,-122.3376472,ChIJdQRToU0RkFQRoATB4VrS_Ck,4.2,pharmacy,
Maxor Pharmacy,10416 5th Avenue Northeast,Seattle,47.704347,-122.3227987,ChIJ95AM_v0TkFQRdo6ComsBfhI,3.7,pharmacy,
CVS Pharmacy,302 Northeast Northgate Way,Seattle,47.7091248,-122.3251954,ChIJcWPM1VYRkFQRkVGZaVdXZyg,4.1,pharmacy,
Bob Johnson Pharmacy,1407 Northwest 85th Street,Seattle,47.6904258,-122.3743956,ChIJ6cl_54IWkFQRyK1qsjAnS7c,5,pharmacy,
Walgreens Pharmacy,8500 15th Avenue Northwest ste a,Seattle,47.69083,-122.3763075,ChIJ8ZSMA4MWkFQRyeI9Qzhin1U,4,pharmacy,
Safeway Pharmacy,8340 15th Avenue Northwest,Seattle,47.690199,-122.3763201,ChIJXT1URYIWkFQRcl1Lr610w2k,3.7,pharmacy,
Walgreens Pharmacy,859 Northeast Northgate Way,Seattle,47.7082484,-122.3181995,ChIJp8Y9KFgRkFQR8hMyRY97jK0,3.7,pharmacy,
Bartell Drugs Green Lake,419 Northeast 71st Street,Seattle,47.679777,-122.323452,ChIJ8QEtCG0UkFQRldDexFwvT4w,5,pharmacy,
QFC Pharmacy,11100 Roosevelt Way Northeast,Seattle,47.7094081,-122.3172203,ChIJn-96tVkRkFQRR3THi4J7wBs,3.8,pharmacy,
Park's Pharmacy,401 Northeast Ravenna Boulevard A,Seattle,47.6783116,-122.3248033,ChIJBYTpQ2wUkFQRGMiw4OTR9B8,4.6,pharmacy,
"Jennifer J. White, PharmD",7300 Roosevelt Way Northeast,Seattle,47.6822078,-122.3169928,ChIJ4xDXBnMUkFQRmv4oMbYL9cs,5,pharmacy,
United States Postal Service,8306 Greenwood Avenue North,Seattle,47.6893874,-122.3549536,ChIJU0VNhCEUkFQRFV1JWNOZnN0,3.8,post_office,
US Post Office,9999 Holman Road Northwest,Seattle,47.7017851,-122.36374,ChIJaUfE5qIWkFQRe7ZOOP4JsOk,2.5,post_office,
United States Postal Service,11036 8th Avenue Northeast,Seattle,47.7099698,-122.31959,ChIJXxSRb1cRkFQRjJMvv-6HMIU,3.4,post_office,
United States Postal Service,5706 17th Avenue Northwest,Seattle,47.6703893,-122.3784141,ChIJRVWRLMkVkFQRh5ATVi1PkYg,3.4,post_office,
United States Postal Service,929 North 145th Street,Seattle,47.733706,-122.3462605,ChIJE6VySyQRkFQRRchMjQZ-y9s,2.4,post_office,
Highland Mail Box,14419 Greenwood Avenue North # A,Seattle,47.7336483,-122.3560919,ChIJ3w_7zykRkFQRX5RM-1OcQ4w,3.4,post_office,
United States Postal Service,7724 35th Avenue Northeast,Seattle,47.6854665,-122.2901271,ChIJEX-ZI44TkFQRHSThbtqCl9o,2.6,post_office,
United States Postal Service,3019 Northeast 127th Street,Seattle,47.7208844,-122.295249,ChIJFaqJJXsRkFQRlubp4YON1As,2.1,post_office,
North City Post Office,18336 Aurora Avenue North ste 305,Seattle,47.7619611,-122.3445285,ChIJHQkY5PIQkFQRDrIT0FqH5Ck,1.3,post_office,
Robert Eagle Staff Middle School,9010 Ashworth Avenue North,Seattle,47.6952524,-122.3408872,ChIJpQDErBwUkFQRkZuiQowGEMk,,school,
Robert Eagle Staff Middle School,1330 North 90th Street,Seattle,47.694691,-122.3412022,ChIJv3ySSwMUkFQR0LDK7PKmNSE,3.5,school,
Cascadia Elementary School,1700 North 90th Street,Seattle,47.6951395,-122.3371886,ChIJTdafZwMUkFQR7jjKRyXJGJA,4,school,
Bishop Blanchet High School,8200 Wallingford Avenue North,Seattle,47.689563,-122.334685,ChIJr3FCCxAUkFQReG1_jjeyhjE,3.9,school,
Daniel Bagley Elementary School,7821 Stone Avenue North,Seattle,47.6864187,-122.342337,ChIJPdkaCBcUkFQR4gDmxtW9_O0,4.7,school,
Greenwood Elementary School,144 Northwest 80th Street,Seattle,47.68735,-122.3598361,ChIJFZ-7HiQUkFQRAK0jMwXFyj0,4.4,school,
Viewlands Elementary School,10525 3rd Avenue Northwest,Seattle,47.7059703,-122.3611763,ChIJT84spLsWkFQRVlh4rrDFq9Q,4.5,school,
Starbucks,10002 Aurora Avenue North,Seattle,47.702312,-122.3438569,ChIJwQvzIKkWkFQReY7wYj3V7iw,3.8,cafe,
Fun DJ 福道君香锅,10008 Aurora Avenue North,Seattle,47.702704,-122.342516,ChIJpa8KS24UkFQRJE7F9tYmIO8,4.4,cafe,
Starbucks,8704 Greenwood Avenue North,Seattle,47.692678,-122.3545909,ChIJGVa5jx8UkFQRLBGZSATeULQ,3,cafe,
Monkey Grind Espresso Bar,518 North 85th Street,Seattle,47.6906969,-122.3514624,ChIJNSYXTx8UkFQRrblScH28f6k,4.7,cafe,
Woodlands Pizza & Public House,8314 Aurora Avenue North,Seattle,47.6895699,-122.3442175,ChIJO___nxkUkFQR72qVQPxsC8Y,4.4,cafe,
Starbucks,8301 Aurora Avenue North,Seattle,47.68946,-122.3449831,ChIJWxY8pxkUkFQRaTcXz4k4SNU,4.1,cafe,
